,latitude,longitude,score
197,43.719692866166476,10.400208140415257,0.6948951447751656
198,43.719248846905074,10.399958103153425,0.3295190102495118
199,43.71971093785728,10.400648168044714,0.6039655907202167
200,43.719317676447815,10.400347083047892,0.34328429832087126
201,43.71927472383305,10.3997368859019,0.8908961942751916
202,43.71949046379604,10.399948259296684,0.38878216982729696
203,43.71960027123261,10.40028352562852,0.3724819235845236
204,43.7195997528858,10.399971533318181,0.525863831384607
205,43.719719400749995,10.400421565075387,0.23795583547097332
206,43.71920556717067,10.400432053938022,0.10595583031626776
207,43.719517948970775,10.400010286775556,0.7529854871499451
208,43.71927844763827,10.40083684729358,0.4767611020301904
209,43.7194369188314,10.400474961130376,0.8218508485786129
210,43.71962518956481,10.399724928750313,0.8689722930175836
211,43.7193122222356,10.39978556192264,0.5026647259080875
212,43.71952714345622,10.399812858021292,0.9534946656259868
213,43.71955728224034,10.400654328068477,0.6657985375741963
214,43.71932162888001,10.400029501527014,0.4410529635521644
215,43.71932064131963,10.400345512316743,0.551850891891032
216,43.719173277795775,10.399943214684397,0.36795268800408154
217,43.719677990912245,10.400290981535862,0.8568339220696433
218,43.71941118623024,10.400168361130229,0.7150252088904975
219,43.71939121762818,10.400437100604838,0.2260809933161848
220,43.719430379848546,10.399907058988079,0.12545731569093532
221,43.71942598185663,10.40014550738794,0.6237607603209101
222,43.71944210234967,10.400700217471401,0.9869101141538456
223,43.71926123003716,10.400609487697126,0.11633423172695412
224,43.719609294882304,10.39995127011748,0.7233061608515778
225,43.71970085963162,10.400530001815348,0.9188212611525738
226,43.719657959448384,10.399756521831362,0.3604860516858196
227,43.71933143401326,10.400567278168237,0.7952881789829794
228,43.71970492751909,10.40044949278217,0.7824870315137786
229,43.719282106539524,10.400221361196751,0.308872927608593
230,43.7193403829713,10.400721459316689,0.6551819246414419
231,43.71923243729806,10.400169702151496,0.8156355067102599
232,43.719257430578566,10.399882671076035,0.3406344622645937
233,43.71972111018429,10.399748209616194,0.35939516191055887
234,43.71925555827293,10.400808778786601,0.08635580703612011
235,43.719612783281775,10.400313769365622,0.17842870198387206
236,43.71920311565986,10.400292290865032,0.8817278838384424
237,43.719493654862696,10.400392276736689,0.4519704969161663
238,43.719221479940174,10.399765831380881,0.380047092779221
239,43.719629240109384,10.399712915368633,0.09381795252735259
240,43.719373723753385,10.400612572033216,0.5026597042589417
241,43.71929609004533,10.399892567971966,0.5715938841784048
242,43.71931837334263,10.40055464001051,0.9867162968229396
243,43.719486498283395,10.400348059788973,0.6276632078265697
244,43.71952042635794,10.400655497391396,0.7972795144910677
245,43.71912745680684,10.399778972565533,0.8591543353807293
246,43.719505846925045,10.40042543145893,0.3600017300320444
247,43.71931177370861,10.399778782210726,0.9626508746378272
248,43.71947575767306,10.400620003256392,0.957731410137624
249,43.71942409512477,10.400033760663224,0.6548610296352345
250,43.718529492147624,10.391199566547659,0.553967104501907
251,43.72375696999454,10.399812393768546,0.5445483550320057
252,43.71744516421223,10.393578302940046,0.3306931381671283
253,43.71974576118239,10.401791152956147,0.639054431614142
254,43.722543999588204,10.400656963135157,0.7521961573989544
255,43.72242259878274,10.398835096522356,0.027711340104656812
256,43.717165367284544,10.392988201855463,0.19610311840580497
257,43.72139304734109,10.396995568803277,0.14820333248859774
258,43.72027695765296,10.386940882377326,0.23510766929251137
259,43.71834968639676,10.390583202294243,0.3628944251810252
260,43.71685169882639,10.396207245534926,0.20093083212463259
261,43.72280393618759,10.395663637293243,0.09182584497466739
262,43.722575672195504,10.388632324776504,0.8429139952478761
263,43.725450100217714,10.393193359478452,0.6232992712955527
264,43.71819642781779,10.400654053773462,0.6036387799334495
265,43.72494477839329,10.394244225413084,0.13277881492818377
266,43.72339293969985,10.39223530809353,0.5328814201801789
267,43.72074217019538,10.398931963663888,0.3229960665868491
268,43.71970800875396,10.389045851924688,0.12412967540684117
269,43.72602283699829,10.398415092393309,0.6733568870318202
270,43.71777657234538,10.39300860454543,0.13453373184746864
271,43.72186967545514,10.39392245921125,0.5163578924283068
272,43.71768980599566,10.392753056121414,0.5039381244187939
273,43.71816351330405,10.400523503708511,0.20777789609770858
274,43.723924602413135,10.395834175095823,0.4905278362115556
275,43.72125470667559,10.391004212323695,0.013986486395256126
276,43.719652820923656,10.398866380941715,0.02407660560897873
277,43.72517979879412,10.397881131323288,0.7504993908066631
278,43.71793885532352,10.39652701704419,0.611466942212686
279,43.720892025376024,10.3899422528093,0.007473920583307425
